model_id,body_part,color,min,max,mean,median,std_dev,vertex_count
00122,overall,NA,5.512869432461832e-07,0.1663651439424381,0.027108906653248253,0.014393525285467492,0.03260149350157279,NA
00122,Head,"1.0,0.0,0.0",0.004829680222233831,0.1663651439424381,0.0903346114006144,0.09132181649057242,0.03337940360996847,NA
00122,Top-Half Clothes,"1.0,1.0,0.0",5.512869432461832e-07,0.08421134825847489,0.017914602539793784,0.01351177373074567,0.015553919626299848,NA
00122,Shoes,"0.0,0.0,1.0",9.012510952295914e-05,0.0924115013266665,0.028944817496673964,0.02270883431368508,0.02160114824714634,NA
00122,Legs,"0.0,0.8,0.8",3.3106537915242216e-06,0.04525859242146106,0.011363611915336656,0.01004238346362354,0.007961731358624777,NA
00122,Bottom-Half Clothes,"1.0,0.0,1.0",1.1404979477047681e-05,0.06445282948649478,0.014088534718040899,0.009837912812221176,0.01292148489265024,NA
00122,Hands,"1.0,0.5,0.0",1.9858225070946963e-06,0.04479821932466021,0.008527954803677686,0.00639148905225017,0.007328843494490872,NA
00122,Hair,"0.0,1.0,0.0",1.1390902591863195e-05,0.05035985291989401,0.01384625712920115,0.01037421911444695,0.012100943733179683,NA
00123,overall,NA,2.9186314229706525e-06,0.19821311432053437,0.033373807735925125,0.019887916816637555,0.038799689346806686,NA
00123,Head,"1.0,0.0,0.0",6.375248806156403e-06,0.19821311432053437,0.09087993652420766,0.09030933826570382,0.05769429686279726,NA
00123,Top-Half Clothes,"1.0,1.0,0.0",3.216687147223192e-06,0.09594955821098894,0.025373215961560613,0.019758349399261965,0.020358710822237818,NA
00123,Shoes,"0.0,0.0,1.0",2.5844673045187354e-05,0.14294208188377733,0.05788082319494245,0.05699798621184398,0.03636370100867997,NA
00123,Bottom-Half Clothes,"1.0,0.0,1.0",4.519772430926377e-06,0.0703491337523542,0.017216106368690535,0.014469195961314775,0.012790225816412175,NA
00123,Hair,"0.0,1.0,0.0",9.689228012785088e-06,0.04969789396578056,0.011479712805491291,0.010024723811608339,0.008642399588377772,NA
00123,Hands,"1.0,0.5,0.0",2.9186314229706525e-06,0.0495607674576196,0.015298305882294326,0.014011227652224022,0.009855365833409265,NA
00127,overall,NA,4.408493441540376e-07,0.19965246364259412,0.033074199212693806,0.021135602865413314,0.03593249107847563,NA
00127,Head,"1.0,0.0,0.0",9.769646958052668e-06,0.19965246364259412,0.06959864603196672,0.05000673870206489,0.05964916962064491,NA
00127,Top-Half Clothes,"1.0,1.0,0.0",6.105685547874681e-06,0.15040349308393464,0.02893365935227693,0.024018370313837488,0.023425964844621405,NA
00127,Shoes,"0.0,0.0,1.0",7.049557145374491e-06,0.15048351092936074,0.043331581269876664,0.03028521266817471,0.037921073455770234,NA
00127,Legs,"0.0,0.8,0.8",1.6684801192843116e-05,0.05692726939787641,0.017805152759603662,0.016161594933784686,0.012331598339993647,NA
00127,Bottom-Half Clothes,"1.0,0.0,1.0",2.3975372138301792e-06,0.0661952825536708,0.02003918142382584,0.0162537173374148,0.015274025813309914,NA
00127,Hair,"0.0,1.0,0.0",4.408493441540376e-07,0.04101109077364063,0.016130340726626426,0.015279070330771881,0.009016209820604831,NA
00127,Hands,"1.0,0.5,0.0",1.4866413574287182e-05,0.03835963484239894,0.015736168911140724,0.015078016749250498,0.009181780870612161,NA
00129,overall,NA,9.136370552758723e-07,0.20218101107775713,0.032831313995803434,0.026818995846579003,0.02751542139258602,NA
00129,Head,"1.0,0.0,0.0",9.136370552758723e-07,0.11640172129432153,0.04941613552484372,0.05163115255403014,0.024569193208501736,NA
00129,Top-Half Clothes,"1.0,1.0,0.0",3.5687564174674138e-06,0.08018398039929563,0.02451610437211919,0.021093388048428384,0.017676865053318815,NA
00129,Shoes,"0.0,0.0,1.0",8.234550054281703e-05,0.20218101107775713,0.07624421186233267,0.0660980425529766,0.05743878322391622,NA
00129,Legs,"0.0,0.8,0.8",2.1731871452224966e-06,0.12267979909469935,0.02800097583367443,0.020186755572794746,0.02386874916631664,NA
00129,Bottom-Half Clothes,"1.0,0.0,1.0",3.994768542614236e-06,0.07927697784010504,0.029479267750354716,0.02973013445699607,0.017058388897320465,NA
00129,Hands,"1.0,0.5,0.0",1.765678034697319e-05,0.06529843617170941,0.027341074675476248,0.02568261777406178,0.016997870867090915,NA
00129,Hair,"0.0,1.0,0.0",5.246061877178507e-05,0.06480839332409016,0.02624961434825025,0.025758101049214964,0.015496256833240532,NA
00134,overall,NA,4.319374235252756e-07,0.12491540192871978,0.029170863842175047,0.023387884830555886,0.02330360338154924,NA
00134,Head,"1.0,0.0,0.0",2.6894556706757427e-06,0.1201983666104554,0.04432444745887225,0.02795918257644589,0.03513663479549978,NA
00134,Top-Half Clothes,"1.0,1.0,0.0",7.98692509923773e-06,0.08201367189993923,0.024258019579741847,0.021900163973647177,0.016689582266416026,NA
00134,Shoes,"0.0,0.0,1.0",8.539396568437415e-06,0.12491540192871978,0.04132763297006713,0.035703947412886926,0.0302409710707437,NA
00134,Legs,"0.0,0.8,0.8",1.7117416504420883e-05,0.09519873847590332,0.02950253944659001,0.021158218059992465,0.024398176995881486,NA
00134,Bottom-Half Clothes,"1.0,0.0,1.0",4.319374235252756e-07,0.053915515805025294,0.015536219586043698,0.013772095690670028,0.010656774864182093,NA
00134,Hands,"1.0,0.5,0.0",3.453937044633151e-06,0.08069361444225905,0.03515641647816007,0.03442375413683433,0.019284390015150712,NA
00134,Hair,"0.0,1.0,0.0",3.662778471219327e-05,0.07439986065421071,0.03859125277717525,0.04176197202332445,0.021858928452865956,NA
